Wavelength;01-Jul-2019 06:15:00;01-Jul-2019 06:45:00;01-Jul-2019 07:15:00;01-Jul-2019 07:45:00;01-Jul-2019 08:15:00;01-Jul-2019 08:45:00;01-Jul-2019 09:15:00;01-Jul-2019 09:45:00;01-Jul-2019 10:15:00;01-Jul-2019 10:45:00;01-Jul-2019 11:15:00;01-Jul-2019 11:45:00;01-Jul-2019 12:15:00;01-Jul-2019 12:45:00;01-Jul-2019 13:15:00;01-Jul-2019 13:45:00;01-Jul-2019 14:15:00;01-Jul-2019 14:45:00;01-Jul-2019 15:15:00;01-Jul-2019 15:45:00;01-Jul-2019 16:15:00;01-Jul-2019 16:45:00;01-Jul-2019 16:45:00
798.914;77.5396454;184.3982002;301.2382070;420.2438788;527.1628641;628.3826971;722.7952342;819.7192234;928.9989653;1016.0421882;1071.4875571;1110.0553544;1141.3240754;1154.7485237;1153.6710874;1137.8518045;1096.0707626;1061.3388667;1003.1911166;920.9213799;826.5947917;720.3129478;614.0101254
799.569;77.1177014;184.4601965;300.2424967;413.6850985;527.3934276;620.9143920;721.4711749;824.5247261;922.8522263;1011.5414716;1067.6851180;1099.1403317;1132.6227095;1154.1513483;1143.5227208;1134.5894869;1096.1931899;1066.6635239;997.3534930;915.6291929;818.1208702;719.4085610;606.6013033
800.225;76.0862485;181.9310642;298.9052873;413.0412158;519.8130908;627.9049890;717.0769770;817.9099211;917.1202360;998.1722756;1060.8075473;1088.1580542;1128.1588788;1139.8740479;1139.5643052;1117.8244372;1088.4388234;1055.3103956;1000.0500687;911.9948541;816.8710902;718.4807559;608.1963054
800.881;76.4482379;181.5748632;298.2246713;413.2089074;523.0738987;620.6018397;716.8688193;803.1281996;905.3839201;1002.0836857;1047.1400483;1100.5298322;1123.0134075;1137.1131798;1138.7842862;1122.1534903;1079.7646855;1048.2879383;989.2644115;898.9476147;814.1558424;710.6847626;601.2850776
801.536;76.3887235;181.2965981;296.9519795;410.6799097;522.7797959;615.6890771;712.2111454;810.0890522;903.7203081;998.6479913;1051.4652637;1096.9755087;1118.6066767;1141.4910203;1124.9493723;1118.1063999;1073.4176024;1042.9683873;992.5528319;904.5070664;817.7400355;715.5657621;603.1705624
802.192;75.6648244;180.8596162;294.2036118;410.5992990;519.1896467;611.3710588;712.1885642;808.8354410;910.2627689;990.9269779;1053.1368412;1092.1218439;1124.4569557;1141.3793404;1131.1385581;1112.8269310;1077.2990480;1043.5194021;985.5929711;902.4026439;812.0382768;708.3092154;598.4964495
802.847;75.8669082;180.5305972;295.9762019;407.9177937;516.1162398;611.8832571;706.6157614;804.2733236;906.1068759;996.4627458;1047.7523681;1090.0184907;1124.3024790;1129.2134710;1131.9632450;1108.3476699;1084.1212105;1040.5296337;987.1434079;900.3438801;807.0426745;706.5886868;598.5998063
803.503;75.6686415;180.0981510;294.8333250;409.5720386;518.8907887;617.2785390;710.9424709;805.0980598;906.8444590;990.1919009;1050.9727030;1084.2709894;1109.8385436;1128.3102075;1124.4730074;1112.0618195;1078.5729887;1038.9949916;984.7057583;904.9900964;805.7933010;711.3371054;599.5361458
804.159;75.7388920;182.7671221;298.0640264;409.5942806;518.1037776;618.2453756;713.0503654;815.3700687;908.9083891;988.2309012;1057.4030131;1086.6547491;1120.5947755;1129.1798063;1131.3179662;1112.4670249;1082.0345718;1037.1335036;984.5779005;897.9947049;813.5303476;712.8220752;602.3919459
804.814;75.8350049;180.4077629;295.8747496;410.2931715;522.1266003;618.6977005;714.1756648;807.7243237;911.9018881;996.7681950;1057.2756775;1088.5772390;1125.4767489;1143.1575541;1133.2428069;1123.6382267;1083.0992298;1044.8832909;984.4549715;910.2763753;816.4463994;707.2388956;601.7889219
805.470;76.2295949;182.3094325;297.6359191;411.9731420;522.1171197;617.5625509;714.8587577;813.7956581;916.6626577;995.2501508;1052.9999335;1091.5637445;1133.9552828;1147.2885148;1139.1427397;1123.1270254;1081.5071079;1050.6728870;989.5705380;905.6234552;811.8684204;711.3547600;605.6163601
806.125;76.2948044;182.4991126;296.6532858;411.2812673;521.5976922;621.5308217;721.0581502;813.4800358;911.6611898;996.2525269;1058.4137689;1099.0290812;1132.3880485;1134.9953624;1136.2566057;1126.8117304;1090.0415323;1050.3129271;991.3840418;907.9333520;817.8726749;715.8655257;604.6518213
806.781;76.9321041;182.3641625;297.5276046;413.9786267;523.3735355;628.2869344;719.4599995;814.6802711;921.6798212;1000.4768170;1062.0751447;1105.8406544;1131.3628393;1142.2802531;1147.5942725;1127.1287346;1092.9216200;1053.7164142;989.5055531;905.2026562;818.9218034;715.0345834;606.5708764
807.436;76.2997840;182.2078605;298.3276658;414.2530107;520.9511016;617.8232423;715.7931535;813.3080984;913.1364207;996.9760444;1050.4613186;1098.1648826;1135.7652694;1146.0161289;1140.4346555;1132.4365902;1090.2371512;1048.6448911;983.2669026;907.3387610;813.3267605;713.8086152;604.5705971
808.092;76.0045098;181.0805382;295.8342368;408.6274151;516.6427095;612.9227463;707.7019319;809.2692714;916.4909855;990.8136058;1052.7427682;1077.6464600;1122.1737476;1130.9508200;1129.2776455;1120.0126154;1075.8781068;1040.7209352;990.7489339;900.9932187;805.8057383;706.1062923;608.3892998
808.748;75.4280289;178.9299693;292.9068946;404.6319847;511.1321081;604.3601178;700.7990950;801.4431123;901.8549965;985.0167513;1043.6939400;1080.6732513;1104.1432317;1128.7873080;1117.9353350;1102.7739633;1067.4592271;1026.5129779;973.5219632;899.3104176;800.6025187;708.4055274;596.2145669
809.403;74.1160105;177.0853737;288.3011229;402.4153700;507.0484402;602.7296527;696.5683672;792.3275158;887.8722729;965.3884988;1027.7303183;1062.1806794;1097.0040913;1108.4436109;1108.6432575;1085.1420092;1058.9545584;1022.5774549;962.2841810;882.9075302;794.6945615;693.5101379;589.4418218
810.059;73.0612820;174.7596082;286.1883883;393.2084182;501.3615954;601.3637501;685.3646356;780.5533707;877.4711512;959.4533940;1010.0377597;1053.9289222;1082.5211838;1090.3579455;1089.7797282;1080.0399095;1045.5696634;1018.5778454;949.1371960;870.2771431;783.3506396;687.3797890;579.5742621
810.714;72.1893063;171.2836297;279.5791175;389.1888844;493.8626756;585.4284247;676.1778716;764.9595860;863.8479865;941.9837446;1003.0749289;1038.8089819;1058.1646838;1077.2062495;1073.0217747;1063.4733742;1025.8099881;993.0168399;930.1329714;856.3180040;768.5832099;672.4758932;573.7205656
811.370;70.3795311;168.2503930;274.5093656;381.3176875;485.1908008;576.6084056;661.6127748;753.8058470;846.4618683;929.1539205;976.9609668;1012.1532595;1043.5106767;1055.9379629;1052.0251364;1036.0596876;1004.0722355;968.5280638;913.4522131;839.5690155;750.8221454;663.4975536;560.9945593
812.025;68.5946027;163.0673635;270.2984073;368.4392694;470.0799187;556.4892721;647.5413981;735.0186649;826.9973928;900.0789318;954.2875382;980.1077103;1017.2833611;1030.5991481;1029.7528036;1009.2813283;977.6677336;949.2507599;893.2942748;820.2328612;736.6518172;644.3563650;546.3368060
812.681;66.1991775;158.7523761;259.8919951;358.7752068;455.1899475;536.9422356;627.9084207;708.7810974;796.1286207;867.6289133;920.1548401;962.4589283;984.8618666;998.2785089;992.7980770;979.1070778;953.3496587;920.0015046;867.2155460;789.2312774;710.8748959;625.7650273;532.5842594
813.337;64.1493050;152.5463139;250.2584854;349.0235729;439.6302176;519.1112511;599.2419055;680.2014206;765.9705958;836.5716618;884.3911363;922.4903421;941.4044373;962.1944081;959.1761102;947.3019684;916.5474064;882.6594995;831.2285837;761.7301190;679.5301265;600.2789737;510.5904316
813.992;61.3442584;145.7789974;240.9578514;332.0262331;417.6957667;505.9587264;577.1188940;653.0476985;739.2562513;802.9288369;850.8114411;881.6272314;907.6320586;924.8037353;917.0155954;899.8517841;877.9935838;852.1044971;799.6341367;732.5238283;658.8787406;571.0294666;490.3841357
814.648;59.5332649;141.5270643;230.5050030;321.5251314;405.5070748;479.9796993;554.1987982;629.9847947;703.8997357;775.1230120;816.5277175;848.9656704;870.4624303;886.4609729;883.9286440;875.1343780;848.0228895;822.3593549;766.8530171;706.0501414;637.7754842;554.2608569;473.5842122
815.303;57.0995053;137.1033647;223.8207911;308.7000913;392.1623536;464.4348272;539.4275974;616.6489594;685.7897334;748.8904604;797.1109783;831.1830692;840.0641442;862.9528914;857.1545086;846.5907279;816.3400253;797.1114122;746.5157071;678.9105353;613.5782284;538.1757898;457.2454333
815.959;56.2402489;132.5174444;220.0562196;302.6429872;383.6997385;459.5933354;529.6014822;601.0213831;676.8224790;731.6826200;778.1373590;806.8949799;829.8980664;841.6840878;840.0717173;827.9968106;799.5429233;773.9541605;729.7236903;666.3225271;599.0308732;529.5805848;445.0054581
816.614;55.5764559;132.1975314;216.8802001;301.5919223;381.6881303;449.0946681;520.0091203;591.3786932;668.0107798;727.0167400;770.2722685;800.6437732;824.6354955;832.7410180;830.1785602;819.9149928;797.0506899;772.4005536;721.5831099;662.5510694;592.6324955;520.6219206;441.4930404
817.270;55.6270252;132.0161102;215.9346149;299.7090390;381.3729273;451.1147118;521.5643065;592.7194050;667.6165565;732.4055413;764.8837930;788.2494562;822.3446261;832.0309634;831.0652308;823.7356777;795.2246085;769.9747143;718.9017244;665.1422217;594.5396821;517.0141955;444.6806571
817.926;56.3034989;133.3570537;219.2697455;302.6898448;383.2660676;458.9572639;525.4569523;596.4990561;666.0111300;733.8627013;774.9043233;803.2896210;826.2398532;841.7582758;839.9701900;822.9364888;798.7079545;770.7521535;730.4397114;666.9018179;598.7234125;521.5746381;446.3420724
818.581;56.7157692;135.8638355;221.7096357;308.7461775;387.0634411;458.8567093;531.5793237;603.9370010;680.4962920;746.5382010;783.1764333;810.6840295;843.3601676;856.2461866;847.8179476;842.1298675;812.8810155;786.9858184;742.6732861;675.5827624;605.7073542;530.9581813;448.5073472
819.237;57.9170083;137.7866419;227.0069608;313.0649689;398.3111587;472.1273431;541.5349712;620.3060011;697.8922735;755.9447835;799.8887536;829.5264421;856.2968929;862.2502665;865.4930043;852.5260619;826.7726926;797.2630590;750.7040787;692.8228827;622.5056098;541.6599703;460.2741396
819.892;59.2148937;140.2453011;230.6441735;319.5737066;402.7200978;479.6669110;555.2425312;628.4372494;712.2499813;776.9920671;820.1311722;853.4096917;873.0685846;883.7069473;878.6253665;873.4235425;848.8946135;806.9855714;766.5490261;707.2528239;632.6029952;553.1797316;471.4207028
820.548;60.0212922;142.4976317;233.7648761;322.5289003;407.7413821;484.3371590;562.3107917;642.3949253;715.6285026;784.8285513;826.1468211;859.8293765;880.0792589;896.8389929;887.1421647;874.7685504;851.1444234;819.3919993;778.1747242;711.6567967;639.6629834;563.3972499;476.7646621
821.204;59.8432444;142.6388475;233.6024674;322.8200175;407.7155943;484.4411818;560.6707812;640.3780102;712.9604130;782.7518937;822.3164232;856.3810610;879.3543621;892.6925839;884.2915683;876.8246854;852.4575347;823.4388095;774.2870640;711.2597122;640.0351842;560.0283454;475.0492802
821.859;58.7793928;140.7078710;230.6190703;319.5776343;402.6975083;479.9033430;555.3858824;629.3119448;706.2963331;769.2907690;820.0970011;844.5627385;871.9456071;888.5675150;877.6536891;866.3154261;839.2483485;816.6736295;766.3709717;702.8347530;626.0523552;553.3121831;467.8190738
822.515;58.1953827;139.5883965;227.1537847;313.5960916;395.2473945;471.8151251;547.7558325;619.6249284;693.0958059;765.4260810;806.6680628;836.5961463;861.2027948;876.0289179;869.3870017;857.7472539;830.2809160;802.0857990;758.7817688;699.5176800;623.3488715;543.5200230;462.0064220
823.170;57.6046378;138.6940256;226.2575221;315.9469549;399.9803370;472.1892706;549.5526739;620.7945259;695.4968190;758.6183253;809.4003198;842.5299765;860.7181846;871.3534261;868.4162822;852.7786935;832.1810425;805.1437777;754.7135456;692.1576384;618.6875557;546.1480788;463.2466070
823.826;59.2160864;141.1005786;231.1031403;320.1289608;400.6967264;479.3047970;555.6561744;633.3796706;708.0759692;769.2114678;820.8280435;849.1794570;868.1077729;882.3398174;881.0220038;870.9127967;839.0068537;807.8240134;769.5384873;702.2782460;628.4943856;554.6648864;467.4798363
824.481;60.5127541;145.2867884;236.4733501;326.3310845;414.6859313;493.6953682;568.2524700;645.1266477;727.0637288;795.3646805;834.4886308;870.4060098;901.5117422;913.0667372;904.8405237;894.8785203;867.5792288;835.6846106;786.8740057;721.3762853;644.1242238;570.5552381;482.3913029
825.137;62.2017987;148.3337605;242.5626064;336.1829563;425.2663279;502.7165213;584.4708815;657.5144470;743.8099902;809.6675225;860.2942858;891.5255302;912.3715192;936.1384821;924.6777969;915.6564344;880.1025108;852.8485025;804.8730197;741.1312046;660.8262556;586.7283128;494.3143917
825.793;63.1320666;149.3380063;245.7912414;339.4366952;429.9584011;510.2443855;593.2931108;673.2451861;754.1516118;828.0950599;872.6627512;896.8218548;934.0145479;945.8685039;940.8516867;924.6437973;899.2190742;867.6356654;817.9621498;745.7147235;677.1321244;588.7026932;500.9245115
826.448;63.0060270;149.9492913;246.4290814;342.7638865;432.2869688;509.8740995;592.5605083;667.0891552;753.9881092;829.7774274;871.0419688;900.4248147;930.3946246;942.4488801;941.5596267;930.5259973;897.3013321;867.5049216;817.4685685;751.0702024;669.8810988;588.2482502;501.1997753
827.104;62.6319982;148.4038984;245.4055691;335.6714242;426.2354061;509.6371151;587.0222024;664.3458733;746.3988450;825.5983023;868.9343125;897.4701992;929.6388414;945.0787252;935.0530110;918.3502765;885.3942367;863.8368750;808.8196951;744.5660758;671.7728082;587.1348015;496.9661388
827.759;61.7709360;147.6914858;240.1869859;333.3562931;425.0636871;503.2325302;582.3439839;661.7131104;743.5066104;812.0217364;857.2623510;886.3747759;916.9072307;929.4305670;931.0025460;917.4313405;886.3926945;861.4378632;809.6503589;741.7500246;662.0404126;583.3182527;492.1299258
828.415;61.6153161;147.0655044;239.0915364;333.8770646;422.6604175;500.7407707;581.8718340;657.8125065;742.6610530;804.8831865;847.1206747;886.4049311;909.5884263;914.3228605;920.8353620;907.2614548;880.3938817;846.7885067;797.7324733;735.0100361;659.5272730;576.6100285;488.5942471
829.070;61.8237995;146.0352957;240.9644297;332.8136894;419.0621679;503.8973400;577.0742494;654.9087192;740.3775512;806.2606847;847.7831205;884.3649271;906.6001049;924.1085885;921.1395676;904.2353365;872.4831467;852.6036519;796.6430622;733.4979654;653.6605107;577.2491845;490.5225529
829.726;61.5033848;146.1997868;238.8497583;333.0513230;421.0949431;502.5537250;577.7843476;656.9593853;746.3377626;811.2656674;855.4067356;883.0787142;914.6807320;924.4160461;921.2988147;899.0657863;873.9787816;848.1054372;804.1047288;737.4922540;659.8399996;577.7964009;490.2325014
830.382;62.1935135;147.1448565;241.3674206;334.6903125;421.1740082;502.5839793;579.7108959;658.4410137;741.5756801;806.0801646;858.6157260;883.1327168;909.2550034;927.5814369;922.1595688;916.2483686;880.1238894;846.7164559;798.4997789;738.7303601;664.1473283;578.4374761;489.8404507
831.037;62.1356454;147.4606847;243.8836220;337.8127885;425.6279965;503.8570437;581.9436702;657.7171068;742.5483594;815.5616707;863.5087310;897.2923153;922.9138443;931.3745433;919.9882006;912.0758404;879.4384027;855.2384351;803.3749858;740.4977348;667.4668726;583.6058581;496.1240087
831.693;62.2627246;147.6681769;244.1970997;336.2068050;424.8405482;507.8170435;587.8346393;661.4873989;746.9472994;818.0623199;869.4476346;894.0519489;922.4355839;937.3168991;930.4536827;923.6482858;876.9532601;862.3415688;809.6872648;746.6027850;666.0739803;583.7439412;497.1914298
832.348;62.8808910;148.9468424;245.3322079;341.0136204;434.1789109;512.5476593;591.8366618;670.6354983;750.4859366;820.3671951;867.7594682;899.5758811;935.7509837;938.5689681;935.6574892;922.2367440;900.0766211;864.6079024;816.7104209;745.6294003;667.7898642;589.2319221;497.5472232
833.004;63.4950914;152.2547097;248.6252816;343.7517847;433.8511750;522.3668350;595.1544354;676.4974809;762.7253833;833.4754901;871.3928531;908.1840394;940.8994883;947.2441487;949.2111930;934.1897305;905.2036028;873.6479030;822.5820067;756.0096802;676.4618260;598.4097244;503.0748074
833.659;64.2409459;155.0366212;250.7907450;347.8201917;440.1987622;524.9014482;603.5681549;684.0645211;769.4083280;840.3631972;891.9619199;927.4167843;957.0493063;961.9465916;967.6265029;953.0867890;915.1844823;887.2253409;832.0193924;764.8193836;687.6050645;606.8688038;514.4101553
834.315;64.8719960;155.5248121;253.3419134;351.5451928;450.2326834;530.8006814;614.1929064;698.2186623;786.2105937;855.7430750;906.7123844;937.0956274;970.7839244;977.6420267;973.3490807;959.1730358;926.4165130;901.9545945;847.7113171;778.8868740;700.9942823;612.9462263;519.2699459
834.971;66.8169538;157.8537500;261.0140574;357.8572975;450.2942412;540.9512578;621.6605487;705.3525635;796.2307875;868.3329578;922.8882693;947.9375241;978.4462418;994.1987265;990.4966460;973.3327622;948.2145489;905.2442246;858.7109234;790.4842629;708.9249004;621.8062665;528.2042819
835.626;67.8678837;160.2071988;262.0372860;360.9641957;459.1562121;547.6836937;629.9122674;715.5438565;805.9494385;878.8251385;929.7974583;960.6840591;996.3757496;1002.3425141;1003.9139544;980.0790821;956.8049390;926.0366096;875.2917353;804.1512328;716.0637319;628.7770788;534.5141950
836.282;68.3952703;161.1346488;264.6117698;367.2441933;468.1442432;552.4613082;639.8750817;722.2950338;817.4059683;894.4997159;941.1973169;973.7845057;1006.7190250;1015.7108266;1015.2963455;1003.2004161;966.8533588;936.6940338;884.1492756;804.0169919;726.4287259;636.6406313;541.5362404
836.937;68.5892138;162.6040530;267.8795892;371.6246024;466.0308720;555.1738911;645.1985769;727.1132404;817.8628965;894.8252537;951.5280049;975.8954473;1011.8886725;1028.1037185;1020.5466838;1010.6410752;969.0007134;946.2150941;889.8219404;814.5726647;736.3162393;646.7557401;543.3046744
837.593;68.9057212;163.9899214;268.4624551;376.3947691;471.3077542;560.9653784;644.0392101;736.5947472;825.0963407;903.6539525;960.8496677;992.0113731;1016.4819780;1035.2429674;1025.4760042;1013.0139554;986.2760698;950.8692997;897.8249533;819.3222569;741.0414688;647.4578943;547.1783318
838.249;69.3288326;164.2037039;271.7773406;375.1094415;473.0277138;562.9756782;649.2620481;737.3835984;831.8207300;906.6173285;968.6043761;994.0556749;1028.1866989;1042.6527667;1033.5473382;1015.6420188;987.1515062;960.9485207;906.1008105;826.1705372;745.2983823;650.6535732;551.0452326
838.904;69.5912131;166.6250275;269.2194888;374.9281900;474.5619592;566.8565030;660.6365463;741.0802744;833.1315978;909.2820181;961.1445871;1005.9532509;1028.3729660;1046.7163310;1035.1858033;1029.7773363;986.5233155;956.9208384;904.4174319;827.5351864;742.6669075;653.9280143;554.9954563
839.560;69.6313749;167.5034430;272.0712607;379.7962508;476.8284857;567.2925264;654.8496143;744.6159338;840.8997239;915.6797103;967.7535703;1004.4733524;1030.9462664;1039.4397675;1041.5879344;1028.8222700;990.3499063;966.7628605;909.4550257;834.2651154;750.4776973;650.9668045;552.6966507
840.215;69.7820434;167.4137780;273.9127317;377.2764082;479.3686955;574.6203969;660.2029903;742.8622669;843.7932571;918.0574567;970.6039486;1005.3753383;1033.2612153;1046.0685456;1052.5720977;1031.6266678;998.5586602;970.9851314;912.3420941;833.6078330;747.7812138;658.7877869;553.2294583
840.871;70.2427210;167.0151514;275.8469930;380.4187728;484.5850772;571.4674624;659.4432692;751.8327450;841.9694882;922.6641567;973.7129186;1015.1529563;1044.9007172;1050.3357297;1052.0079314;1034.2183774;995.9019207;965.7075690;913.3769150;840.0365926;750.5714167;666.2738144;557.8260455
841.526;70.6275898;167.9392120;274.5297776;378.0410692;482.2992680;574.8960950;660.5248615;750.4848253;842.9991750;920.8312943;978.2804963;1012.1728054;1045.0558613;1048.4508855;1053.3976877;1034.8255624;1006.2769372;977.5134381;910.3685772;839.7977178;752.4938686;659.8927565;556.9296756
842.182;70.9032261;168.7430029;274.7576584;382.5309321;485.0247670;576.0652721;664.9637745;749.3834155;843.4375087;926.4613682;975.0339939;1016.6079848;1039.7173195;1058.3424207;1048.1681916;1037.5665433;1012.5305229;972.6503704;918.4007342;836.6565890;755.2905996;663.7028505;561.0267576
842.838;71.3252098;168.6404939;275.8125091;379.3856806;487.5036069;578.8601601;664.3253640;757.3413146;851.5435113;919.1054732;980.6407586;1010.2854580;1042.6516033;1060.0947243;1057.7357690;1036.4154751;1008.4046981;978.5037796;921.1772798;841.6187355;753.0533402;666.4848803;562.6873364
843.493;70.7834353;168.7685572;276.8579137;382.3020188;484.4725775;574.5518704;660.4819158;753.1727067;848.3100336;924.7803737;983.5911792;1017.7696850;1042.1020061;1055.6815016;1052.6861830;1040.0969754;1009.4255172;965.2381639;914.3461989;844.1147229;751.9533801;664.4391157;559.9370304
844.149;70.9330365;169.4751776;277.3901158;381.5703299;486.4518126;576.0880268;667.4301369;751.1262162;847.7891636;923.5204373;982.1135604;1020.2070113;1056.8330368;1064.4180657;1062.1839387;1038.8140757;1009.3061271;977.4417358;922.6888269;842.1326134;756.2157872;661.1413728;565.6022956
844.804;70.8665533;168.4115109;278.1695286;383.3967879;485.4056067;578.7617646;663.3885163;755.0139406;856.6176669;926.2413287;987.7353404;1014.6895981;1053.4287948;1067.3869142;1058.8903747;1052.5939812;1013.1515358;980.9374465;923.8860806;849.8253117;757.7602572;670.5708041;563.6915537
845.460;71.1912963;170.3376868;277.2863143;384.7871327;487.6952411;582.4895947;663.7741751;756.0684478;853.2880129;936.5434021;984.7636512;1016.8774415;1051.7213750;1069.2123967;1060.7038820;1043.2720338;1009.2446135;977.1934706;925.6043820;851.6782596;762.7430519;667.2076236;571.1867336
846.115;71.2688976;169.2364175;279.1245766;385.4673925;488.5644234;582.1485753;665.2693498;762.9845986;864.9927436;941.2707936;985.7492888;1021.1063524;1060.4632524;1066.6274431;1071.6550396;1046.5877585;1013.7957257;984.9407122;923.9493661;853.2156227;760.6091988;668.2912502;564.8988989
846.771;71.2718950;169.4456184;278.0935820;382.9715394;486.2238381;581.1392935;667.2031607;762.2671051;852.1498271;928.5598252;986.4405211;1025.0543368;1060.7482473;1067.3350920;1055.3497993;1047.7609598;1018.1379065;978.2666740;925.2412422;852.2622554;762.1696823;668.0635816;568.8708534
847.427;71.0575430;169.5838008;276.2045065;381.1351081;485.5604821;580.5128292;666.0026210;757.8377351;852.8264592;931.0120516;981.5850355;1022.6051423;1056.0209010;1067.2769626;1058.6186553;1044.8215849;1006.1665981;981.0789059;922.0114134;851.1333060;757.7171158;662.0960718;566.1467738
848.082;70.3540315;168.4892782;276.5309882;379.4417724;482.0761851;569.1758791;663.0097723;753.4902764;846.6872254;919.8526276;970.8184379;1010.8749302;1038.1004219;1055.4677247;1046.8535020;1042.4867074;1003.7328379;964.9725877;911.8430393;837.0391821;755.2071641;661.7793615;558.6871952
848.738;69.4648429;165.6474405;273.0343018;376.7271695;476.3682365;566.3371806;649.0463986;744.5416772;836.2336145;905.7930310;971.9111683;1006.9597722;1032.5297993;1042.7204068;1039.1149376;1033.9243982;990.4324034;963.5733735;907.4092086;830.8370049;749.0458796;657.1455055;558.2365594
849.393;69.3932875;164.7146163;270.2909432;372.1450013;470.6770330;560.0634547;652.2498597;735.6860769;827.3542526;903.1179253;948.9956592;990.1061113;1025.1634755;1030.5306683;1029.4594720;1015.5719917;980.3572850;945.3301000;898.1212784;819.6182735;738.6228475;647.8466116;547.3378492
850.049;68.8352321;163.1027608;266.1416208;369.6070470;471.6480607;560.3620410;649.8045995;730.2924367;821.6732949;895.7666505;949.2203958;982.9979017;1012.4766396;1027.2697020;1021.0826385;1010.7715859;976.1671065;952.8329401;894.6139529;819.9497404;729.5780577;643.4894430;540.6003841
850.705;67.8790617;161.7941560;266.3632446;369.1345911;466.4859566;556.7812307;640.9078943;726.5980832;822.5639594;886.7384285;947.5167938;981.1695584;1011.4807374;1024.5630453;1022.7038147;1007.6831712;971.3851572;945.5934823;887.5672262;823.4009428;734.0476782;640.4694617;544.8974880
851.360;67.7369453;162.1296660;266.4102867;367.5797297;466.1272079;552.3372134;640.5979338;729.6425614;817.4124873;894.6981955;942.2268302;973.7792027;1006.3299801;1021.0321446;1011.2276847;1010.6720559;972.4643843;941.5386460;881.0249692;811.1467139;724.1477493;636.9864043;546.6884219
852.016;67.3083684;160.4680736;263.8738882;364.5083193;462.3528921;547.0302173;626.9680510;720.8891968;812.7457657;886.4545006;930.0521676;965.9459164;1005.0506184;1009.6738566;1008.9304845;993.2295997;965.6631462;931.6855993;875.7332906;799.4368396;721.6777144;635.5475338;531.6383255
852.671;66.4503980;158.4667091;258.9690806;362.8138622;459.1153113;538.9983741;623.5797659;708.3554203;800.8198675;880.4803219;927.3069000;958.8894557;982.5024597;995.0570799;993.4816189;977.6825639;945.8741561;910.0481402;865.4552313;794.0855904;716.1240598;624.4625192;528.1847316
853.327;65.6941160;156.7668642;254.8889449;353.3400603;448.5971763;531.2694640;610.3853267;695.9770447;786.9667020;859.1420734;905.3930781;937.6379333;967.0028737;983.0244929;977.8419064;961.4452767;932.7743506;908.3013337;844.6267421;781.8892215;700.0345471;615.1832823;522.8366935
853.982;64.6404645;154.3494841;253.6384697;349.5880072;444.9678895;524.0648832;613.0661426;688.0115616;779.0152661;849.3631859;894.3700434;925.5054138;962.8643781;968.7009915;963.6739258;953.0413413;923.3255701;901.5102822;848.9172924;772.6730270;693.6093611;608.0342192;515.9794233
854.638;64.8493501;153.4576568;253.4950872;350.3490619;445.2415343;528.6766050;612.3561421;695.4682769;775.7764254;851.0890899;896.5460480;932.3482593;958.2476868;982.8028046;964.5958245;954.9497702;921.3135693;895.2978404;839.0087635;769.4464235;695.4233489;608.2018849;517.0381490
855.294;65.7606381;156.8290170;257.5419615;355.6503908;448.9777505;532.3372782;615.7571666;698.5803853;783.6317894;859.6011349;910.1451730;941.8454794;966.7456208;985.4664540;981.4061785;964.7601789;935.4904416;899.3212748;852.5291831;780.4223386;704.7582052;615.9686532;527.1028106
855.949;66.1343007;159.9098087;260.3115686;360.5181731;454.0833655;545.1025407;622.4058341;710.8069252;800.0004168;875.8403612;927.8219818;962.1759916;990.0398609;992.7020308;994.3300473;981.2536731;947.8136443;923.2574727;868.8814964;794.5557505;714.4287505;626.6263435;533.7594503
856.605;68.1112861;162.3687606;267.0312911;366.1416911;466.7319435;555.6810030;638.0335281;729.7676075;819.8154549;893.7098319;943.5298607;975.9294619;1006.7869498;1015.4384345;1008.5658814;999.9247891;972.8584744;945.2022384;880.9765120;811.9462384;726.8304206;640.4687145;544.0842121
857.260;68.7485267;164.3633823;271.3032380;376.6973124;472.3784938;562.2372561;644.1891649;733.2719493;833.5019469;905.3350958;957.3471026;989.9751474;1023.9195315;1036.0218406;1032.2693843;1017.1023396;983.9981593;954.4523706;893.3949953;827.7378839;738.5835391;647.5386691;548.0969262
857.916;69.5455966;165.3528297;270.5158814;378.9807496;479.1994471;561.0783354;651.2165232;738.8830694;832.8509425;911.7667060;961.8319153;998.9886788;1029.3977644;1038.8918747;1038.0883784;1024.5343942;994.8697131;963.9325478;907.9814101;830.0743842;748.1328041;648.4232254;550.5165466
858.571;69.7752480;168.0077983;272.8210726;376.0761472;478.2475739;566.1517836;656.8270867;740.6762133;834.6618258;916.0863002;967.5959579;1000.2950399;1028.1514666;1045.3007924;1042.4950622;1027.8063283;997.9927998;959.7581260;901.2102930;837.0203652;741.3117208;654.1938561;562.1488177
859.227;70.1111042;166.7932942;274.9495748;378.9335365;479.5669663;567.3317136;656.8838087;746.6312895;830.4007889;915.5445200;958.8669024;998.9173673;1025.8743454;1057.5533893;1041.9561844;1030.3482283;992.8825708;962.0269076;904.8628535;825.7869253;747.0283815;660.6759871;553.7943338
